11500416,60575071,Private room,Phillipstown,16,4.0,3,1.0,1.0,172.659674
4265206,22074774,Entire home/apt,Sumner,33,5.0,2,1.0,3.0,172.758395
3898102,15741825,Entire home/apt,Hagley Park,80,5.0,2,1.0,2.0,172.631384
4277452,22074774,Entire home/apt,Sumner,28,5.0,4,2.0,3.0,172.758828
1722178,9078609,Entire home/apt,Mt Pleasant,14,4.5,2,1.0,1.0,172.718157
5269662,15744972,Entire home/apt,Riccarton,21,4.5,8,3.0,3.0,172.61022
2192532,5333234,Entire home/apt,Heathcote Valley,13,4.5,7,3.0,2.0,172.710855
2472643,8014835,Entire home/apt,Mt Pleasant,53,4.5,6,3.0,1.0,172.718227
8372482,44128252,Entire home/apt,Moncks Bay,12,5.0,4,2.0,5.0,172.752292
504911,2489973,Entire home/apt,Sydenham,79,4.5,6,3.0,1.0,172.629651
1729648,8822525,Entire home/apt,St Albans East,57,4.5,4,2.0,2.0,172.636352
1729278,398819,Entire home/apt,Waimairi Beach,14,5.0,3,2.0,3.0,172.716267
8194981,43226526,Entire home/apt,St Albans West,12,4.0,4,2.0,3.0,172.631991
4206070,24205506,Entire home/apt,St Albans West,10,4.0,4,2.0,2.0,172.628374
4680145,24205506,Entire home/apt,Riccarton,16,4.0,6,3.0,2.0,172.605142
9189593,47808157,Entire home/apt,Merivale,25,5.0,6,3.0,1.0,172.623083
5885688,30567068,Entire home/apt,Moncks Bay,10,5.0,4,2.0,2.0,172.74344
5643039,6353005,Entire home/apt,Merivale,11,4.5,4,2.0,3.0,172.62426
2418829,24205506,Entire home/apt,Riccarton,37,4.5,10,4.0,2.0,172.603176
6855457,33336899,Private room,Mairehau,14,4.5,3,1.0,1.0,172.641143
9518564,49318197,Private room,St Martins,16,4.5,2,1.0,1.0,172.6501
1378697,7468316,Entire home/apt,Rapaki Track,31,5.0,3,1.0,2.0,172.659158
2723640,13938410,Entire home/apt,Cashmere East,106,5.0,3,0.0,1.0,172.632007
1625898,8644611,Private room,Fendalton,257,5.0,4,1.0,1.0,172.589732
6603327,34549056,Private room,Islington,13,4.5,2,1.0,1.0,172.520844
7305004,3305270,Private room,Travis Wetland,58,5.0,6,1.0,2.0,172.689352
3415306,5790968,Private room,Barrington North,31,5.0,2,1.0,2.0,172.605574
9862911,50161696,Private room,Wigram,39,4.5,2,1.0,1.0,172.538181
11570434,57972702,Private room,Avon Loop,28,4.5,2,1.0,1.0,172.65033
8846958,11083016,Entire home/apt,Avon Loop,20,4.5,6,2.0,2.0,172.649024
11661291,61734192,Entire home/apt,Mairehau,34,5.0,5,3.0,1.0,172.648237
10176247,25471419,Entire home/apt,Bryndwr,28,5.0,3,2.0,1.0,172.590581
3646827,4347870,Private room,Holmwood,44,5.0,2,1.0,1.0,172.610509
715582,2811582,Entire home/apt,Mt Pleasant,27,5.0,5,3.0,3.0,172.718902
11258701,8639464,Entire home/apt,Avon Loop,17,4.5,4,2.0,2.0,172.634934
5865806,30458683,Entire home/apt,Sumner,26,5.0,4,2.0,2.0,172.759455
3562757,9744873,Entire home/apt,Sydenham,23,5.0,5,2.0,2.0,172.642521
7997513,7293977,Entire home/apt,Rutland,26,5.0,6,3.0,3.0,172.635442
10104171,51850510,Entire home/apt,Northcote,21,4.5,4,2.0,2.0,172.613244
10929392,54922549,Entire home/apt,Mt Pleasant,27,5.0,4,2.0,2.0,172.722688
2868671,5525532,Entire home/apt,Avon Loop,37,5.0,5,3.0,3.0,172.643998
10528665,54292480,Entire home/apt,Avon Loop,24,5.0,4,2.0,2.0,172.648413
7748377,39214866,Entire home/apt,Aorangi,16,5.0,4,2.0,2.0,172.588699
7970011,35330353,Entire home/apt,Linwood,73,5.0,4,2.0,1.0,172.651925
2352051,10339399,Entire home/apt,Lyttelton,17,5.0,2,1.0,2.0,172.695821
5320072,27553515,Entire home/apt,Mt Pleasant,23,5.0,6,3.0,3.0,172.71801
9528198,34943562,Entire home/apt,Sydenham,10,4.5,4,2.0,2.0,172.638713
3408643,17189081,Private room,Mt Pleasant,27,5.0,4,1.0,1.0,172.717341
2483979,8014835,Private room,Mt Pleasant,12,5.0,2,1.0,1.0,172.726074
248023,1289156,Private room,St Martins,37,5.0,2,1.0,1.0,172.655268
8741375,45858105,Private room,Sydenham,116,5.0,2,1.0,1.0,172.637985
5595422,29013660,Private room,Cashmere East,39,5.0,4,1.0,2.0,172.643698
9099948,47442304,Private room,Sumner,21,5.0,2,1.0,1.0,172.775665
4989599,25369471,Private room,Port Levy,15,4.5,3,1.0,1.0,172.781151
2621201,938000,Private room,St Martins,62,4.5,2,1.0,1.0,172.650122
5221029,11642294,Private room,Sumner,23,5.0,2,1.0,1.0,172.775448
9926285,51024173,Private room,Sumner,12,5.0,2,1.0,1.0,172.757786
4839008,16064234,Private room,Moncks Bay,41,5.0,2,1.0,1.0,172.729585
8635396,33474452,Private room,Opawa,27,5.0,2,1.0,1.0,172.664132
2109016,9218382,Private room,Sumner,55,5.0,4,1.0,1.0,172.765099
8315937,43819939,Private room,Lyttelton,13,4.5,2,1.0,1.0,172.722568
5551764,27164154,Private room,Mt Pleasant,37,5.0,2,1.0,1.0,172.721182
6823864,35742880,Private room,Lyttelton,15,5.0,2,1.0,1.0,172.725896
4639083,23833875,Private room,Moncks Bay,20,5.0,2,1.0,1.0,172.736736
5336437,27654727,Private room,Moncks Bay,40,5.0,2,1.0,2.0,172.729715
9580969,7324785,Private room,Lyttelton,35,5.0,2,1.0,1.0,172.720988
4398050,6174604,Private room,Barrington North,81,4.5,2,1.0,1.0,172.60424
2151859,7619275,Private room,Oaklands West,13,4.5,2,1.0,2.0,172.553255
2358042,11915239,Private room,Riccarton,132,4.0,2,1.0,1.0,172.600632
2958712,1314446,Entire home/apt,Avon Loop,26,5.0,2,1.0,2.0,172.634034
5994056,29406849,Entire home/apt,Holmwood,35,4.5,6,3.0,2.0,172.610414
10438543,26885596,Entire home/apt,Avon Loop,17,5.0,2,1.0,2.0,172.636483
4063028,21073822,Entire home/apt,Bishopdale North,10,4.5,4,1.0,1.0,172.566098
4761076,12222757,Private room,Middleton,22,5.0,2,1.0,1.0,172.60586
6454394,33707934,Private room,Barrington South,37,5.0,2,1.0,2.0,172.615815
10461307,53904960,Private room,Halswell West,13,5.0,2,1.0,1.0,172.545358
10358639,36486334,Private room,Somerfield,34,5.0,4,1.0,1.0,172.630793
6363082,33152465,Private room,Wharenui,18,5.0,4,1.0,1.0,172.583379
9578005,31049353,Private room,Avonhead West,25,4.0,2,1.0,1.0,172.541014
4959772,25568589,Private room,Wigram,13,4.5,2,1.0,1.0,172.536604
7149850,20202846,Private room,Sockburn,16,4.5,2,1.0,1.0,172.572677
8137060,39301813,Private room,Hornby North,12,5.0,2,1.0,1.0,172.517256
2711754,1161656,Private room,Burnside,12,4.5,1,1.0,1.0,172.558267
6927290,36303638,Private room,Bromley,37,5.0,2,1.0,1.0,172.692285
4708126,24335571,Private room,Addington,29,5.0,2,1.0,1.0,172.616823
10574503,54547387,Private room,South Brighton,17,5.0,2,1.0,1.0,172.743003
9956799,7013416,Private room,Avonside,35,5.0,2,1.0,1.0,172.664475
98192,514035,Private room,New Brighton,42,5.0,3,1.0,1.0,172.730384
11193606,58282136,Private room,Avon Loop,15,4.5,2,1.0,1.0,172.64473
6416883,33474452,Private room,Avon Loop,26,5.0,2,1.0,1.0,172.649044
5920203,10986405,Private room,Riccarton,80,5.0,2,1.0,2.0,172.605617
9717331,210149,Private room,Hagley Park,19,4.5,1,1.0,1.0,172.62778
1990012,10262517,Private room,Bromley,44,4.5,2,1.0,2.0,172.685149
5171198,12653829,Private room,Avon Loop,129,5.0,2,1.0,1.0,172.644163
9616138,49750581,Private room,Linwood North,17,5.0,1,1.0,2.0,172.667544
9465623,49054445,Private room,Richmond South,22,5.0,2,1.0,1.0,172.657183
2883623,2585870,Private room,South Brighton,58,4.5,2,1.0,1.0,172.734517
5273114,12074259,Private room,Jellie Park,101,4.5,2,1.0,1.0,172.578691
2363858,12074259,Private room,Jellie Park,202,4.5,2,1.0,1.0,172.579044
1837611,9542449,Private room,Jellie Park,45,5.0,2,1.0,1.0,172.578345
8307406,43239106,Private room,Harewood,14,5.0,2,1.0,1.0,172.574365
3141911,15952967,Private room,Russley,176,4.5,2,1.0,1.0,172.571526
4652806,15741825,Entire home/apt,Hagley Park,21,5.0,2,1.0,2.0,172.631914
11326368,50694865,Entire home/apt,Merivale,11,4.5,4,2.0,1.0,172.625512
1893596,5225682,Entire home/apt,Diamond Harbour,55,5.0,2,1.0,1.0,172.719919
8459976,19389417,Entire home/apt,Lyttelton,19,4.5,3,0.0,3.0,172.70234
4755276,21799642,Entire home/apt,Riccarton West,15,5.0,4,2.0,2.0,172.594649
3178702,938000,Entire home/apt,St Martins,48,4.5,5,2.0,1.0,172.65029
10792884,52334730,Entire home/apt,Barrington South,16,5.0,4,2.0,2.0,172.621456
6467168,33781654,Entire home/apt,Woolston West,106,5.0,2,1.0,1.0,172.677442
10211322,34723275,Entire home/apt,Bryndwr,18,5.0,2,1.0,2.0,172.592654
12990085,23911355,Entire home/apt,Waltham,16,5.0,8,4.0,1.0,172.654526
7665232,29973513,Entire home/apt,Addington,31,4.5,2,0.0,3.0,172.624591
1004252,5523780,Entire home/apt,Lyttelton,52,5.0,2,1.0,2.0,172.65536
8846471,30017720,Entire home/apt,Waimairi Beach,48,5.0,2,0.0,1.0,172.722498
12737494,62348550,Entire home/apt,Avon Loop,17,5.0,2,0.0,1.0,172.643575
11655372,61841808,Entire home/apt,Papanui,48,5.0,4,1.0,1.0,172.606548
13421900,73705177,Entire home/apt,Harewood,19,5.0,2,1.0,2.0,172.579851
13362649,73699789,Entire home/apt,Middleton,19,5.0,2,1.0,1.0,172.599978
5896552,17281261,Entire home/apt,Yaldhurst,189,5.0,4,2.0,1.0,172.497012
4131278,12222757,Private room,Middleton,12,5.0,2,1.0,2.0,172.607324
248022,1289156,Private room,St Martins,127,5.0,2,1.0,1.0,172.653955
9500950,33474452,Private room,Opawa,20,5.0,4,1.0,1.0,172.664365
4152559,7890682,Private room,Spreydon,13,5.0,2,1.0,3.0,172.62321
9094815,44393127,Private room,Phillipstown,59,5.0,2,1.0,1.0,172.658248
2023578,2703412,Private room,St Martins,81,4.5,2,1.0,1.0,172.656847
4708749,24335571,Private room,Addington,12,5.0,2,1.0,1.0,172.615622
828823,1289156,Private room,St Martins,17,5.0,4,1.0,1.0,172.652126
119387,467663,Private room,Waltham,75,5.0,2,1.0,2.0,172.648843
1789714,7952573,Private room,Phillipstown,60,4.0,2,1.0,1.0,172.663565
1476698,5333234,Private room,Mt Pleasant,41,5.0,3,1.0,3.0,172.724492
2472279,8014835,Private room,Mt Pleasant,29,5.0,2,1.0,1.0,172.724408
4682261,24213731,Private room,Bryndwr,20,4.5,2,1.0,2.0,172.596242
49823,227760,Private room,Aorangi,11,5.0,2,1.0,1.0,172.596797
5959808,30812875,Private room,Edgeware,29,4.5,2,1.0,1.0,172.644968
5776996,29973513,Private room,St Albans East,53,5.0,2,1.0,2.0,172.633034
1945829,10064923,Private room,Redwood South,10,4.5,4,1.0,1.0,172.618804
8020834,42353024,Private room,Beckenham,32,5.0,2,1.0,1.0,172.642874
5049813,16256554,Private room,Wigram,149,4.5,2,1.0,1.0,172.538337
10295538,6412460,Private room,Wigram,13,5.0,4,1.0,1.0,172.555032
10285949,52908195,Private room,Strowan,10,4.5,2,1.0,1.0,172.604356
12232088,65816594,Private room,Avon Loop,14,4.5,1,1.0,1.0,172.643857
11759513,62581962,Private room,Sydenham,25,5.0,2,1.0,1.0,172.638917
10969642,20079328,Private room,Prestons,10,4.5,2,1.0,1.0,172.663878
10731386,52278695,Private room,Avon Loop,14,4.5,2,1.0,1.0,172.636072
5460056,7752790,Private room,Opawa,23,5.0,2,1.0,1.0,172.667419
9518827,49318197,Private room,St Martins,11,4.5,2,1.0,1.0,172.648071
5407152,28031437,Private room,Linwood North,72,5.0,2,1.0,1.0,172.668956
10864555,54009235,Private room,Linwood,41,5.0,2,1.0,1.0,172.658689
11244901,58655149,Private room,Rutland,13,5.0,2,1.0,1.0,172.629689
10929920,51714204,Private room,Addington,21,5.0,2,1.0,2.0,172.622815
9718327,50167820,Private room,Mona Vale,31,4.5,2,1.0,2.0,172.608572
7562878,39647766,Private room,Governors Bay,24,5.0,2,1.0,1.0,172.650096
10730872,3705841,Private room,Riccarton,12,5.0,2,1.0,1.0,172.605567
11018644,50087064,Private room,Jellie Park,33,5.0,2,1.0,1.0,172.580254
12360099,6160468,Private room,Hagley Park,17,5.0,2,1.0,1.0,172.612884
5015348,25869557,Private room,Somerfield,14,5.0,4,1.0,2.0,172.633943
10478563,54009235,Private room,Linwood,22,5.0,1,1.0,1.0,172.658353
5051071,26079744,Private room,Richmond North,60,5.0,2,1.0,1.0,172.653535
12140481,25319320,Private room,Broomfield,20,5.0,1,1.0,1.0,172.535176
10814214,55207621,Private room,Hawthornden,28,5.0,2,1.0,1.0,172.542061
9315203,45236495,Private room,Woolston West,74,4.5,2,1.0,1.0,172.681652
10019747,49029686,Private room,Sydenham,19,5.0,2,1.0,1.0,172.642641
2711864,1161656,Private room,Burnside,19,4.5,2,1.0,1.0,172.559646
5281356,9270165,Private room,Merrin,108,5.0,2,1.0,1.0,172.561321
10815987,5960883,Private room,Yaldhurst,15,4.5,2,1.0,1.0,172.540541
6079857,30445253,Private room,Avonhead,14,4.5,2,1.0,1.0,172.563412
5329163,27127628,Private room,Yaldhurst,94,5.0,2,1.0,1.0,172.538523
5241638,27127628,Private room,Yaldhurst,66,5.0,2,1.0,1.0,172.538414
12349306,52814944,Private room,Addington,16,5.0,2,1.0,2.0,172.614511
11298413,4668496,Private room,Phillipstown,22,4.5,1,1.0,1.0,172.669155
9514765,44393127,Private room,Phillipstown,46,5.0,2,1.0,1.0,172.659626
10270952,10877954,Private room,Northcote,31,5.0,2,1.0,1.0,172.610991
6767848,30066593,Private room,Redwood South,88,5.0,2,1.0,1.0,172.62351
2578152,13203019,Private room,Aorangi,17,5.0,2,1.0,2.0,172.600216
2198334,10063008,Private room,Redwood North,11,5.0,2,1.0,2.0,172.625442
8227367,43385444,Private room,Aranui,11,4.5,2,1.0,2.0,172.702267
1798383,9431529,Private room,Prestons,46,5.0,6,1.0,1.0,172.665192
5785818,30017720,Private room,Waimairi Beach,13,5.0,2,1.0,1.0,172.722306
4121687,21308288,Private room,Moncks Bay,84,5.0,2,1.0,1.0,172.73679
10729819,55458463,Private room,Sumner,33,5.0,2,1.0,1.0,172.767183
1037313,5440988,Private room,Cashmere East,53,4.5,2,1.0,1.0,172.65156
352099,1716944,Private room,Wharenui,109,4.5,2,1.0,1.0,172.580422
260965,14710851,Private room,Avon Loop,124,5.0,1,1.0,1.0,172.63794
5631526,28173789,Private room,Avon Loop,34,5.0,2,1.0,1.0,172.643213
7423367,27135356,Private room,Bishopdale North,35,5.0,2,1.0,1.0,172.588593
1869607,9744873,Private room,Sydenham,165,5.0,3,1.0,1.0,172.640068
8816753,44203564,Private room,Oaklands West,23,5.0,2,1.0,1.0,172.541735
2159423,11018887,Private room,Redwood South,97,4.5,2,1.0,2.0,172.619891
12327892,30780518,Private room,Riccarton,13,5.0,4,1.0,2.0,172.606335
1388541,6017715,Private room,Hillmorton,73,4.5,2,1.0,1.0,172.589156
11595980,29973513,Private room,Addington,10,4.5,2,1.0,4.0,172.623179
8615420,10986405,Private room,Riccarton,33,5.0,2,1.0,2.0,172.604519
8569998,45103272,Private room,Harewood,28,5.0,2,1.0,1.0,172.570364
10573371,33475252,Private room,Avon Loop,27,5.0,2,1.0,1.0,172.647921
12470177,55606082,Private room,Woolston South,17,4.5,2,1.0,1.0,172.685567
11535067,60851743,Private room,Aorangi,13,4.5,2,1.0,1.0,172.585936
